4.994792,2.283003,1.000000

1.819588,3.519804,0.000000

2.451896,3.809138,0.000000

4.065976,1.449529,1.000000

3.258009,1.142405,1.000000

3.667034,0.885362,1.000000

5.547820,2.895606,1.000000

6.418170,2.755115,1.000000

5.551246,5.503678,1.000000

6.150289,6.693379,0.000000

6.989623,5.838386,1.000000

4.023809,5.293332,0.000000

8.045533,3.883420,1.000000

3.376683,4.089238,0.000000

3.914553,2.613022,1.000000

1.822646,2.516363,0.000000

3.058171,3.663329,0.000000

5.421060,0.436253,1.000000

5.646408,1.814540,1.000000

5.560691,3.070186,1.000000

5.343511,4.844452,1.000000

5.905170,4.950833,1.000000

